tf,cond,state,bend_uu,bend_pp,shortening,minor_w,major_w,inclin,tip,xdisp,ydisp,minor_w_cp,major_w_cp
hsf,relaxed,026,9.9401,12.3769,1.2869,6.0904,13.395,2.6161,-0.1758,-0.5449,-0.0085,6.11,13.13
hsf,relaxed,027,19.6864,22.3506,2.1245,6.259,12.7924,4.9211,-1.4658,-0.7035,0.1071,6.1225,12.7225
hsf,relaxed,028,11.5508,16.959,1.0543,6.4859,13.151,2.8208,-0.5573,-0.6242,0.0695,6.4,12.8475
hsf,relaxed,029,16.5569,15.9998,1.6047,6.3611,13.1247,3.9412,-0.9259,-0.8364,0.0809,6.285,12.8112
hsf,relaxed,030,13.7425,19.6609,1.3332,6.4403,13.0227,2.8324,0.4383,-0.4942,0.1457,6.3725,12.8486
hsf,relaxed,031,15.7901,19.8228,1.5767,6.44,12.809,3.7908,-0.7497,-0.454,0.1453,6.2488,12.5875
hsf,relaxed,032,11.0637,14.457,1.5356,6.4037,13.1904,3.8739,-2.7727,-0.5822,0.1999,6.9078,13.1713
hsf,relaxed,033,17.5183,21.6816,1.716,6.0859,13.2533,4.2312,-3.0328,-0.8172,0.1552,5.9588,13.0225
hsf,relaxed,034,15.7248,22.1013,1.5183,6.3622,12.6121,4.6016,-0.7703,-0.4805,-0.0666,6.3329,12.2186
hsf,relaxed,035,12.1466,12.2765,1.5399,6.231,13.0781,3.3452,-1.3792,-0.4898,0.1003,6.1525,12.9012
hsf,relaxed,036,13.5509,14.5655,1.5166,6.6029,12.8245,3.3175,0.0523,-0.4681,0.156,6.4712,12.5813
hsf,relaxed,037,20.0472,21.8312,1.8413,6.5311,13.3858,4.4138,-0.9449,-0.8675,0.1042,6.4275,12.9688
hsf,relaxed,038,9.9443,12.512,1.3231,6.3183,13.05,3.947,-2.0984,-0.5553,0.0986,6.1425,12.9225
hsf,relaxed,039,10.6672,17.0696,0.9201,6.3934,13.1329,3.5168,-0.1627,-0.5848,0.0616,6.3137,12.8257
hsf,relaxed,040,18.4945,19.6298,1.5551,6.2928,12.8177,4.7153,-0.5156,-0.8141,0.1437,6.2275,12.7675
hsf,relaxed,041,15.9394,15.2423,2.1474,6.6126,12.8704,4.9095,-1.0883,-0.6863,0.2548,6.54,12.4371
hsf,relaxed,042,8.8451,16.0968,0.9818,6.4203,12.6357,2.5458,-0.502,-0.1775,0.2004,6.3238,12.4314
hsf,relaxed,043,2.8411,12.3159,0.8723,6.5829,12.899,0.4825,-0.1447,0.0455,-0.0629,6.52,12.5857
hsf,relaxed,045,13.5431,15.1415,1.1915,6.4704,13.4,4.1354,0.8295,-0.8345,0.1014,6.32,12.9675
hsf,relaxed,046,12.4186,15.1013,1.2767,6.3277,12.9114,3.0863,0.8981,-0.4552,0.1681,6.2857,12.8325
hsf,relaxed,047,14.3429,16.4956,1.5886,6.5907,13.1671,3.6267,-0.6525,-0.3842,0.0454,6.4925,12.6113
hsf,relaxed,048,11.4824,16.0757,1.149,6.6279,12.9686,3.0002,0.1121,-0.5884,-0.0089,6.5338,12.6757
hsf,relaxed,049,15.0516,17.947,1.4155,6.2311,13.2074,4.643,-1.717,-0.7204,0.0321,6.1963,12.9871
hsf,relaxed,050,11.781,16.362,1.1515,6.4797,13.0286,3.1239,0.0278,-0.4882,0.1357,6.4138,12.9425
hsf,relaxed,051,11.7884,16.6666,1.2197,6.551,12.9476,3.0646,0.0317,-0.5533,0.0091,6.4625,12.7387
hsf,relaxed,052,21.1574,23.1696,1.5831,6.481,13.1696,5.8394,-0.2659,-0.8711,0.0762,6.4013,12.8425
hsf,relaxed,053,16.7977,18.4371,1.9606,6.5473,12.7,5.05,0.7778,-0.5525,0.1352,6.4725,12.3714
hsf,relaxed,054,15.5642,17.8509,1.5725,6.4066,13.3555,4.376,-3.247,-0.6528,0.1309,6.1975,12.7625
hsf,relaxed,055,21.1879,25.4053,3.6501,6.3218,12.8857,4.7385,-0.5822,-0.6196,-0.1255,6.255,12.8143
hsf,relaxed,056,9.8136,13.0659,1.3524,6.1667,13.32,2.8226,1.7533,-0.4227,-0.0783,6.1225,12.8488
hsf,relaxed,057,11.2067,14.925,1.3177,6.507,13.0736,3.8622,-1.2692,-0.6597,0.0734,6.4562,12.7067
hsf,relaxed,058,16.3693,18.1505,2.3976,6.4259,13.2155,4.7332,-2.2212,-0.7587,0.1347,6.2975,12.7414
hsf,relaxed,059,18.3461,20.8123,1.5917,6.4845,12.642,5.2237,-1.7295,-0.7581,0.095,6.3525,12.3875
hsf,relaxed,060,15.3017,16.3157,1.3313,6.5164,12.9995,5.2667,-1.846,-0.7188,0.0698,6.425,12.5583
hsf,relaxed,061,18.6827,18.44,2.2569,6.4132,13.15,4.7729,-0.2206,-0.8511,0.1991,6.3013,12.7543
hsf,relaxed,062,9.2371,15.9564,1.0662,6.7741,13.127,2.7539,-2.7003,-0.4105,-0.0235,6.8533,12.9433
hsf,relaxed,063,14.7661,21.246,1.2425,6.4528,12.6205,3.5003,1.152,-0.5359,0.0517,6.4175,12.4114
hsf,relaxed,064,15.0532,16.7188,1.5573,6.4389,13.159,3.0526,-1.6214,-0.7433,0.1197,6.3025,13.0062
hsf,relaxed,065,10.2752,14.1679,1.5825,6.497,13.067,2.758,-2.1986,-0.4224,0.1605,6.3075,13.115
hsf,relaxed,066,12.6051,14.6005,1.9177,6.3947,13.1141,3.9624,-1.1457,-0.5398,0.0747,6.2625,12.8025
hsf,relaxed,067,17.7714,19.7264,1.6389,6.2993,13.526,4.8279,-3.069,-0.8508,0.1048,6.0938,13.2625
hsf,relaxed,068,14.4697,15.4615,1.502,6.5786,12.93,3.9793,0.7387,-0.5532,0.0551,6.4925,12.5687
hsf,relaxed,069,13.4131,16.1335,2.0732,6.4032,12.983,3.3419,1.0515,-0.5135,0.1264,6.265,12.795
hsf,relaxed,070,12.3203,14.6286,1.5834,6.5457,13.297,3.0469,-1.4305,-0.6179,0.0157,6.4775,12.8014
hsf,relaxed,071,12.682,19.7953,1.1266,6.5231,12.8381,3.0642,-1.0376,-0.2832,0.1893,6.3838,12.7
hsf,relaxed,072,8.2927,10.7493,1.5938,6.1528,13.1379,3.0527,-2.3614,-0.4179,-0.089,6.0225,12.9938
hsf,relaxed,073,12.1931,15.0456,1.3302,6.4221,12.7624,3.4353,-1.1931,-0.4871,0.0949,6.9533,12.4512
hsf,relaxed,074,16.1885,16.8045,1.6016,6.2479,12.9995,3.4542,1.1526,-0.8393,0.1876,6.165,12.6429
hsf,relaxed,075,5.1841,11.1855,1.365,6.5237,12.4427,4.2247,0.2206,-0.3614,0.1978,6.4413,12.3275
hsf,relaxed,076,17.1767,17.746,1.3948,6.2786,13.2027,5.7759,-1.4976,-0.8343,0.2377,6.1275,13.1025
hsf,relaxed,077,13.1633,17.0674,1.3314,6.4493,13.1871,3.9076,-2.5683,-0.6915,0.0499,6.27,13.04
hsf,relaxed,078,11.1773,15.705,1.2437,6.3848,12.8895,2.7763,-0.3131,-0.3751,0.0507,6.24,12.7275
hsf,relaxed,079,19.9481,20.6735,1.6114,6.5,13.21,3.6978,-0.9227,-0.8253,0.2596,6.4588,12.8457
hsf,relaxed,080,17.2388,20.8885,1.5322,6.2952,12.9,4.6995,-1.6652,-0.6446,0.2153,6.0925,12.6888
hsf,relaxed,081,12.727,16.1445,1.2259,6.3153,12.9081,3.5773,-0.5455,-0.5679,-0.13,6.1575,12.8675
hsf,relaxed,082,19.5091,17.4452,1.609,6.28,13.3754,3.8157,-1.433,-1.0116,0.1909,6.2388,12.9357
hsf,relaxed,083,11.7787,16.3737,1.2976,6.187,13.4855,2.6121,-0.122,-0.3796,-0.0232,6.1075,13.0188
hsf,relaxed,084,16.3775,17.5013,1.8231,6.0841,13.588,3.2423,-0.9782,-0.8287,-0.003,6.0075,13.2975
hsf,relaxed,085,16.7893,17.7021,2.346,6.349,13.4681,4.6494,-1.135,-0.4933,0.0812,6.2237,12.8425
hsf,relaxed,086,18.4817,20.3429,3.0351,6.619,13.2336,4.2632,-0.3935,-0.7075,-0.2744,6.445,12.8038
hsf,relaxed,087,15.0496,17.0176,1.5543,6.6758,12.8786,4.4853,-0.1061,-0.5881,0.1424,6.5412,12.6037
hsf,relaxed,088,14.085,18.8125,1.2945,6.171,13.1929,4.4085,-3.0446,-0.7113,0.0356,6.0563,12.9887
hsf,relaxed,089,14.9269,16.9693,1.4095,6.323,13.192,4.0173,-1.4066,-0.7416,0.0287,6.1487,13.1229
hsf,relaxed,090,11.3713,16.7036,1.2219,6.4362,12.769,2.892,-1.203,-0.4276,0.0939,6.2725,12.6687
hsf,relaxed,091,20.4595,19.4152,2.1514,6.0715,13.7974,4.3915,-0.2463,-0.9799,0.0845,6.0587,13.255
hsf,relaxed,092,14.5203,21.9481,1.4253,6.3,13.2953,2.3631,0.7841,-0.4855,0.1151,6.285,12.8975
hsf,relaxed,093,11.7871,15.6472,1.3349,6.5617,13.1725,3.0094,-2.8111,-0.5333,0.1089,6.445,12.99
hsf,relaxed,094,12.3137,17.7802,0.969,6.5659,12.9848,3.693,-0.0564,-0.5772,0.0231,6.4863,12.7662
hsf,relaxed,095,8.019,14.7636,1.1877,6.25,12.4247,2.7772,-0.9169,-0.3464,0.1884,6.1087,12.525
hsf,relaxed,096,12.4635,16.1118,1.3574,6.569,13.1748,3.2505,-1.0529,-0.6608,0.0835,6.41,12.9537
hsf,relaxed,097,12.5613,18.1182,1.306,6.2362,12.6952,3.1693,-0.4717,-0.3969,0.0132,6.17,12.7912
hsf,relaxed,098,15.0548,16.1873,1.6196,6.4277,12.9682,4.5898,-2.7084,-0.6474,0.1352,6.2525,12.7988
hsf,relaxed,099,13.1476,14.8903,1.1367,6.209,12.7395,4.6168,-1.7185,-0.9348,-0.0333,6.045,12.7338
irf,crystal,crystal,16.8575,19.067,2.5861,6.3015,12.3568,1.5396,0.7438,-0.1332,-0.2452,6.338,12.2811
irf,frozen,001,176.0211,175.2773,98.4829,,,,,,,,
irf,frozen,002,165.1853,168.2965,98.9113,,,,,,,,
irf,frozen,003,171.395,172.3315,98.235,,,,,,,,
irf,frozen,004,173.1053,175.0507,98.8723,,,,,,,,
irf,frozen,005,174.9106,168.097,96.8557,,,,,,,,
irf,frozen,006,168.3977,172.0382,99.2894,,,,,,,,
irf,frozen,007,164.8201,169.8904,99.0411,,,,,,,,
irf,frozen,008,165.8347,171.2779,99.3202,,,,,,,,
irf,frozen,009,164.4516,170.6741,99.0524,,,,,,,,
irf,frozen,010,166.5909,166.9664,98.1983,,,,,,,,
irf,frozen,012,163.3213,167.8125,99.3129,,,,,,,,
irf,frozen,013,174.8836,171.8889,98.327,,,,,,,,
irf,frozen,014,168.2794,174.014,98.5493,,,,,,,,
irf,frozen,015,177.4248,177.176,98.7471,,,,,,,,
irf,frozen,016,171.7223,170.9358,98.576,,,,,,,,
irf,frozen,017,176.004,174.7681,98.5768,,,,,,,,
irf,frozen,018,166.1553,172.8081,99.0336,,,,,,,,
irf,frozen,019,167.5839,169.1824,99.2208,,,,,,,,
irf,frozen,020,178.7953,172.6818,98.0947,,,,,,,,
irf,frozen,021,162.9449,165.8438,98.881,,,,,,,,
irf,frozen,022,174.4602,170.206,97.7646,,,,,,,,
irf,frozen,023,168.5861,165.4674,97.8426,,,,,,,,
irf,frozen,024,173.595,174.6107,98.4334,,,,,,,,
irf,frozen,025,165.5943,170.2257,99.3908,,,,,,,,
irf,frozen,026,170.3175,171.66,98.7013,,,,,,,,
irf,frozen,027,163.3809,168.0362,99.2488,,,,,,,,
irf,frozen,028,161.4011,168.4652,98.8511,,,,,,,,
irf,frozen,029,175.0713,174.8676,98.7407,,,,,,,,
irf,frozen,030,175.0803,176.0569,99.0522,,,,,,,,
irf,frozen,031,148.543,150.8932,94.759,,,,,,,,
irf,frozen,032,166.0998,160.8216,96.3069,,,,,,,,
irf,frozen,033,167.9372,172.099,99.2959,,,,,,,,
irf,frozen,034,165.8446,170.6038,99.2474,,,,,,,,
irf,frozen,035,177.7789,176.8423,98.6366,,,,,,,,
irf,frozen,036,166.0691,170.731,99.1412,,,,,,,,
irf,frozen,038,165.5885,168.7911,98.8746,,,,,,,,
irf,frozen,039,166.4887,170.9229,99.1293,,,,,,,,
irf,frozen,040,173.9104,173.9238,98.3705,,,,,,,,
irf,frozen,041,177.4723,176.8095,98.84,,,,,,,,
irf,frozen,042,176.9587,174.3286,98.3846,,,,,,,,
irf,frozen,043,170.0852,170.7006,98.2406,,,,,,,,
irf,frozen,044,166.8311,170.4943,99.2645,,,,,,,,
irf,frozen,045,172.302,171.9904,98.7083,,,,,,,,
irf,frozen,046,173.2234,176.0581,98.8054,,,,,,,,
irf,frozen,047,174.3665,173.5991,98.5266,,,,,,,,
irf,frozen,048,164.653,171.6876,99.1053,,,,,,,,
irf,frozen,049,176.44,173.2885,98.3075,,,,,,,,
irf,frozen,050,158.6181,168.2293,98.9713,,,,,,,,
irf,frozen,051,174.2517,171.0785,97.7702,,,,,,,,
irf,frozen,052,177.391,176.1046,99.0019,,,,,,,,
irf,frozen,053,170.7355,170.5803,98.2171,,,,,,,,
irf,frozen,054,173.0731,170.2872,97.5474,,,,,,,,
irf,frozen,055,175.9335,177.7086,99.0602,,,,,,,,
irf,frozen,056,158.9269,167.3603,98.9385,,,,,,,,
irf,frozen,057,172.9527,171.2177,98.2748,,,,,,,,
irf,frozen,058,167.9444,170.5265,99.5001,,,,,,,,
irf,frozen,059,166.3908,171.6551,99.0849,,,,,,,,
irf,frozen,060,168.5304,173.8988,98.9977,,,,,,,,
irf,frozen,061,179.1684,176.602,98.7313,,,,,,,,
irf,frozen,062,175.1843,173.7903,98.6446,,,,,,,,
irf,frozen,063,177.6536,174.6784,98.6623,,,,,,,,
irf,frozen,064,175.3354,176.7685,98.5828,,,,,,,,
irf,frozen,065,172.8961,171.7504,98.4285,,,,,,,,
irf,frozen,066,172.3578,172.3691,98.526,,,,,,,,
irf,frozen,067,177.2443,174.2385,98.2544,,,,,,,,
irf,frozen,068,173.5581,171.3692,98.5078,,,,,,,,
irf,frozen,069,164.1203,162.8492,96.4747,,,,,,,,
irf,frozen,070,166.6284,170.993,98.9979,,,,,,,,
irf,frozen,071,172.5552,174.6346,98.9656,,,,,,,,
irf,frozen,073,164.5744,166.4947,98.2844,,,,,,,,
irf,frozen,074,165.9333,168.9327,98.8805,,,,,,,,
irf,frozen,075,171.8799,165.7116,97.7627,,,,,,,,
irf,frozen,076,175.2014,174.5237,98.7827,,,,,,,,
irf,frozen,078,160.7357,167.3536,98.5004,,,,,,,,
irf,frozen,079,170.0285,169.1012,98.1174,,,,,,,,
irf,frozen,080,176.8053,171.8272,98.2602,,,,,,,,
irf,frozen,081,165.0915,167.7152,97.7714,,,,,,,,
irf,frozen,082,170.9674,171.3705,98.6441,,,,,,,,
irf,frozen,083,174.2186,171.3773,98.2908,,,,,,,,
irf,frozen,084,159.2267,164.3387,98.6246,,,,,,,,
irf,frozen,085,171.5924,169.3614,97.96,,,,,,,,
irf,frozen,086,164.0981,170.7329,99.0529,,,,,,,,
irf,frozen,087,170.4107,172.1483,98.9638,,,,,,,,
irf,frozen,088,169.2334,173.1074,99.3557,,,,,,,,
irf,frozen,089,175.9716,172.2188,98.3533,,,,,,,,
irf,frozen,090,168.1059,172.1588,99.0933,,,,,,,,
irf,frozen,091,171.1036,175.1194,99.5205,,,,,,,,
irf,frozen,092,154.7304,161.0729,97.7994,,,,,,,,
irf,frozen,093,168.8693,171.5769,99.2631,,,,,,,,
irf,frozen,094,174.6287,177.6822,99.0541,,,,,,,,
irf,frozen,095,173.132,170.6729,98.088,,,,,,,,
irf,relaxed,001,175.8653,174.9994,97.7304,,,,,,,,
irf,relaxed,002,168.8371,166.5103,97.4248,,,,,,,,
irf,relaxed,003,171.9682,171.765,98.3516,,,,,,,,
irf,relaxed,004,174.4633,174.5697,98.6205,,,,,,,,
irf,relaxed,005,168.6508,163.6087,96.2364,,,,,,,,
irf,relaxed,006,172.1566,172.0748,98.2156,,,,,,,,
irf,relaxed,007,167.2701,171.032,99.2179,,,,,,,,
irf,relaxed,008,169.6205,168.6325,97.9225,,,,,,,,
irf,relaxed,009,167.0931,169.7451,99.2124,,,,,,,,
irf,relaxed,010,165.9219,169.2331,98.6521,,,,,,,,
irf,relaxed,011,166.8328,168.7338,99.0767,,,,,,,,
irf,relaxed,013,174.9931,175.5546,98.5583,,,,,,,,
irf,relaxed,014,179.111,167.9523,97.7459,,,,,,,,
irf,relaxed,015,170.2281,171.904,99.5529,,,,,,,,
irf,relaxed,016,164.9929,167.586,99.1758,,,,,,,,
irf,relaxed,017,174.5129,172.0536,97.9846,,,,,,,,
irf,relaxed,018,173.2533,176.274,98.5639,,,,,,,,
irf,relaxed,019,166.7517,169.2565,98.765,,,,,,,,
irf,relaxed,020,174.7898,175.2415,98.2084,,,,,,,,
irf,relaxed,021,176.8486,177.5089,98.9101,,,,,,,,
irf,relaxed,022,163.9514,170.4979,99.0994,,,,,,,,
irf,relaxed,023,156.2905,159.4824,98.9444,,,,,,,,
irf,relaxed,024,168.4096,170.2169,98.9982,,,,,,,,
irf,relaxed,025,166.7413,169.9947,99.2538,,,,,,,,
irf,relaxed,026,167.5246,169.9586,98.5265,,,,,,,,
irf,relaxed,027,164.5145,167.388,98.9001,,,,,,,,
irf,relaxed,028,162.5813,171.3962,99.1197,,,,,,,,
irf,relaxed,029,159.6009,170.1862,98.9945,,,,,,,,
irf,relaxed,030,177.6643,174.9549,98.6859,,,,,,,,
irf,relaxed,031,158.8411,136.716,94.0496,,,,,,,,
irf,relaxed,032,175.9724,179.0626,98.7723,,,,,,,,
irf,relaxed,033,173.3297,174.5119,98.9764,,,,,,,,
irf,relaxed,034,178.7878,176.9465,98.5751,,,,,,,,
irf,relaxed,035,175.1873,178.7956,98.9772,,,,,,,,
irf,relaxed,036,173.2699,174.7584,98.0184,,,,,,,,
irf,relaxed,037,166.052,168.4625,99.2812,,,,,,,,
irf,relaxed,038,178.8464,175.2829,98.4624,,,,,,,,
irf,relaxed,039,164.4226,167.4187,98.5796,,,,,,,,
irf,relaxed,040,169.1246,171.5091,98.158,,,,,,,,
irf,relaxed,041,169.6815,169.8549,99.2674,,,,,,,,
irf,relaxed,042,165.7293,165.7463,98.0052,,,,,,,,
irf,relaxed,043,167.3309,174.1224,99.4657,,,,,,,,
irf,relaxed,044,167.7219,168.9296,99.1446,,,,,,,,
irf,relaxed,045,171.2958,172.9213,99.2015,,,,,,,,
irf,relaxed,046,163.4624,169.9189,99.1361,,,,,,,,
irf,relaxed,047,169.9599,173.3606,98.5887,,,,,,,,
irf,relaxed,048,158.9983,164.5484,98.0926,,,,,,,,
irf,relaxed,049,163.5489,169.1882,98.9811,,,,,,,,
irf,relaxed,050,171.0737,172.146,98.2793,,,,,,,,
irf,relaxed,051,171.5315,176.4591,98.4447,,,,,,,,
irf,relaxed,052,171.5051,170.113,99.1868,,,,,,,,
irf,relaxed,053,178.3419,174.8116,98.9204,,,,,,,,
irf,relaxed,054,170.0171,171.8087,96.8258,,,,,,,,
irf,relaxed,055,168.1812,168.3405,97.6034,,,,,,,,
irf,relaxed,056,173.0688,176.7933,99.0775,,,,,,,,
irf,relaxed,057,171.3881,172.4352,99.3186,,,,,,,,
irf,relaxed,058,174.2189,174.666,99.0224,,,,,,,,
irf,relaxed,059,168.8555,172.0824,98.897,,,,,,,,
irf,relaxed,060,157.3483,172.3042,98.6222,,,,,,,,
irf,relaxed,061,174.8366,171.3918,98.2457,,,,,,,,
irf,relaxed,062,168.5192,171.303,99.2513,,,,,,,,
irf,relaxed,063,163.8072,171.6172,99.0955,,,,,,,,
irf,relaxed,064,167.4378,173.1017,99.1157,,,,,,,,
irf,relaxed,065,161.4915,165.1728,98.7116,,,,,,,,
irf,relaxed,066,166.8527,165.6506,97.7977,,,,,,,,
irf,relaxed,067,178.5151,175.5642,98.2344,,,,,,,,
irf,relaxed,068,157.8212,158.5898,99.0755,,,,,,,,
irf,relaxed,069,173.9147,172.8445,97.5797,,,,,,,,
irf,relaxed,070,155.7709,163.1344,97.8364,,,,,,,,
irf,relaxed,071,171.2484,172.6702,98.4197,,,,,,,,
irf,relaxed,072,163.7442,169.9367,99.3807,,,,,,,,
irf,relaxed,073,164.2763,170.3678,98.7225,,,,,,,,
irf,relaxed,074,178.159,177.5275,98.7996,,,,,,,,
irf,relaxed,075,168.839,168.3043,99.139,,,,,,,,
irf,relaxed,076,167.3306,173.4526,99.1161,,,,,,,,
irf,relaxed,078,167.6559,173.6074,99.1542,,,,,,,,
irf,relaxed,079,170.3101,167.754,98.0614,,,,,,,,
irf,relaxed,080,166.3499,170.5116,98.929,,,,,,,,
irf,relaxed,081,166.5468,168.9977,99.0213,,,,,,,,
irf,relaxed,082,166.5104,170.9424,99.2462,,,,,,,,
irf,relaxed,083,173.0355,177.2461,99.2563,,,,,,,,
irf,relaxed,084,164.6351,160.6882,95.358,,,,,,,,
irf,relaxed,085,176.5798,173.8922,98.4045,,,,,,,,
irf,relaxed,086,170.7652,172.3292,98.4386,,,,,,,,
irf,relaxed,087,173.1826,173.7571,98.9117,,,,,,,,
irf,relaxed,088,173.5042,174.5136,98.6648,,,,,,,,
irf,relaxed,089,167.975,170.2272,98.4666,,,,,,,,
irf,relaxed,090,168.1855,163.3314,97.5282,,,,,,,,
irf,relaxed,091,168.9913,171.7111,99.338,,,,,,,,
irf,relaxed,092,175.0075,169.2159,97.9519,,,,,,,,
irf,relaxed,093,171.9463,169.1014,97.7869,,,,,,,,
irf,relaxed,094,161.5418,165.7437,98.0146,,,,,,,,
irf,relaxed,095,177.7943,177.1682,98.7199,,,,,,,,
lef1,crystal,crystal,67.8707,67.931,11.1024,8.3374,9.5847,11.6523,-1.77,-1.3794,-0.224,8.193,9.25
lef1,frozen,002,71.1335,64.3376,10.9935,8.7398,9.1006,14.9017,-0.7482,-1.1985,0.1403,8.441,9.4373
lef1,frozen,003,69.387,64.2715,11.9175,8.2998,10.3739,17.3897,0.336,-1.151,-0.0677,8.194,9.43
lef1,frozen,004,55.9767,55.8189,32.7034,7.8187,13.2855,14.3043,4.9353,-1.7338,-0.1306,7.7429,11.8457
lef1,frozen,005,69.0419,67.2493,35.4345,9.899,15.8867,15.6445,2.2965,-1.1702,-0.975,9.0745,9.883
lef1,frozen,006,70.4794,67.2494,13.5001,8.4627,10.1895,14.2754,-1.7076,-1.0776,-0.0573,8.374,9.4764
lef1,frozen,007,41.8405,72.2862,35.1565,8.1324,10.0239,15.7489,-7.9332,-1.0324,-0.9711,11.9138,9.7157
lef1,frozen,008,52.034,45.3558,10.6881,7.9925,10.2403,16.5225,-2.236,-0.9504,0.4396,8.7511,9.8673
lef1,frozen,009,72.1621,68.271,12.012,8.7692,9.4868,16.2241,-0.6922,-1.718,0.0409,8.9778,9.2409
lef1,frozen,010,72.8389,71.2606,20.8361,9.9188,12.8573,12.2126,3.7944,-0.7094,-1.3244,10.45,11.738
lef1,frozen,011,71.1772,67.2098,12.6661,8.5335,10.1177,14.1571,-2.7705,-0.9976,0.0412,8.308,9.6155
lef1,frozen,012,68.8635,67.3784,11.7275,8.82,10.4603,14.0162,-1.0698,-1.1934,-0.1803,8.482,9.2209
lef1,frozen,015,52.0936,121.3571,83.9753,7.43,13.54,14.7517,3.9096,-0.8564,-0.6573,8.72,
lef1,frozen,016,48.305,47.1842,51.1853,10.9815,19.9971,23.6618,1.214,-1.0257,0.1929,11.2533,6.27
lef1,frozen,017,61.9188,62.4165,40.7142,9.2781,11.6894,10.1807,-4.5245,-0.8212,-0.259,10.4592,9.11
lef1,frozen,018,73.0728,69.0409,12.0456,8.5986,9.7427,14.2765,-0.6118,-1.0322,-0.4856,7.8133,10.389
lef1,frozen,019,60.3931,50.8482,12.4594,9.1643,9.6711,15.7003,16.4797,-1.5244,0.5704,9.0978,9.229
lef1,frozen,020,72.2424,70.378,12.425,8.5379,10.4003,13.5962,1.648,-1.1847,-0.1513,8.317,9.7845
lef1,frozen,021,72.417,72.1162,15.2382,9.0215,11.4683,13.3427,1.9277,-1.1969,0.0132,8.406,9.3764
lef1,frozen,022,62.1697,61.8812,12.613,8.2722,9.9873,15.8714,0.424,-1.5323,-0.0294,8.9244,8.9589
lef1,frozen,023,104.7021,66.4982,41.3376,7.3781,11.2398,17.7228,4.2788,-0.7564,-0.3454,6.2663,10.25
lef1,frozen,024,59.8392,55.0394,27.4071,9.3627,9.7825,17.8297,9.9875,-1.0636,0.8234,9.8344,9.6473
lef1,frozen,025,71.2766,69.5051,12.4309,8.5588,9.6656,13.0603,0.0083,-1.0462,-0.0916,8.559,9.4718
lef1,frozen,026,105.7862,73.0109,45.9854,10.8686,13.796,20.2787,5.3054,-0.6467,0.3383,10.94,12.4
lef1,frozen,027,75.7316,71.7303,27.5688,9.768,10.2305,17.8192,3.5286,-0.8662,-0.5964,8.25,9.71
lef1,frozen,028,74.1068,70.9338,12.4386,8.323,9.4766,13.307,-0.8103,-1.3757,-0.2434,7.999,9.4545
lef1,frozen,029,75.2106,68.4308,15.16,8.3481,10.2568,20.7307,1.9453,-0.8107,-0.3203,8.5878,9.019
lef1,frozen,030,74.2799,73.7202,19.2285,8.1843,11.6327,14.9784,1.563,-0.7623,-0.146,7.835,10.0455
lef1,frozen,031,63.4801,62.6281,14.5758,8.9817,9.7954,10.5376,4.0903,-0.9489,-0.4109,9.2238,10.0056
lef1,frozen,032,79.9951,77.2788,19.5227,8.8867,11.0479,20.2078,10.2576,-0.918,-0.8429,10.108,9.1856
lef1,frozen,033,49.8194,59.1861,47.9366,10.3511,15.8107,6.9769,0.4845,0.1819,-1.1074,10.8082,15.1271
lef1,frozen,034,67.8129,62.5816,14.9562,8.2315,11.2505,16.3814,2.0479,-1.3378,-0.141,8.086,9.8627
lef1,frozen,035,110.493,106.2975,43.701,8.2633,9.9445,19.1201,-13.6776,-1.2877,-0.1549,9.9357,9.3685
lef1,frozen,036,77.1999,72.9406,13.9405,8.7332,9.0218,14.6572,-2.0923,-0.8672,-0.3063,8.15,9.3264
lef1,frozen,037,67.6694,63.7096,11.7402,8.5574,9.4903,13.9721,-3.0557,-0.9959,0.0039,8.707,9.4627
lef1,frozen,038,75.097,75.6503,34.9035,10.947,12.181,10.5342,8.0228,-0.5079,-0.4833,10.0177,12.285
lef1,frozen,039,61.9212,58.5154,12.7415,8.2782,9.6089,11.1791,-0.9938,-1.1817,0.1067,8.65,9.1909
lef1,frozen,040,66.1183,60.4327,11.2379,8.6942,9.3381,16.9716,-1.2885,-0.9557,0.2719,8.785,9.17
lef1,frozen,041,72.7652,69.7584,12.6032,8.5992,10.2548,14.9055,0.5866,-1.1464,-0.0793,8.297,9.8573
lef1,frozen,042,102.1494,86.3055,43.6438,9.9965,10.224,23.3645,3.3869,-0.8632,0.2608,10.57,9.645
lef1,frozen,043,69.3959,68.2529,11.552,8.3561,10.3034,12.6386,-0.7479,-1.207,-0.2392,8.207,9.6545
lef1,frozen,044,114.3492,127.4913,73.6533,,,27.1171,-64.9002,-0.0962,-0.2025,,
lef1,frozen,045,101.2165,80.6866,57.4966,10.082,11.5454,6.5224,23.9203,-1.0276,0.293,10.0718,11.7371
lef1,frozen,046,53.0729,49.1676,11.0976,8.705,9.5592,13.4518,0.3388,-0.9829,0.303,8.9367,8.5778
lef1,frozen,047,74.7421,90.4547,18.8918,9.1084,11.8613,6.2089,13.1243,-0.2587,0.2992,7.99,11.0756
lef1,frozen,048,69.2693,68.1735,13.8454,8.8056,9.1471,15.3954,4.109,-0.9442,-0.6926,8.426,8.878
lef1,frozen,049,70.2889,65.3454,12.0,8.2813,10.0652,13.0542,-0.3548,-1.143,-0.296,8.191,9.6591
