tf,cond,state,bend_uu,bend_pp,shortening,minor_w,major_w,inclin,tip,xdisp,ydisp,minor_w_cp,major_w_cp
tbp,relaxed,082,77.4538,68.2829,13.3275,11.6864,11.895,36.118,0.7003,-2.2739,0.0869,11.6133,11.905
tbp,relaxed,083,81.1868,66.4061,13.458,12.013,16.1913,37.9021,1.762,-2.5181,-0.0121,12.1767,15.13
tbp,relaxed,084,74.0857,58.5795,10.265,12.043,15.9414,37.4151,1.9081,-2.4834,-0.0799,12.08,18.204
tbp,relaxed,085,64.307,46.6303,6.3413,12.0152,19.7475,36.4857,0.4145,-2.6188,0.0846,11.8733,
tbp,relaxed,086,61.6588,51.5475,7.5111,11.8688,10.285,38.5245,-0.2059,-2.5181,0.0378,11.86,15.09
tbp,relaxed,087,67.5831,53.5163,8.6022,11.9379,12.8993,37.2839,0.9207,-2.7627,0.0605,12.1137,14.48
tbp,relaxed,088,82.5197,71.6968,14.566,11.8486,13.7995,38.6372,0.3636,-2.5095,-0.2812,11.7933,
tbp,relaxed,089,89.7484,75.6285,16.9889,12.0151,13.7923,38.5465,1.2148,-2.9021,-0.0087,12.0389,
tbp,relaxed,090,71.4987,59.2936,11.423,11.8953,12.0045,40.7818,3.8209,-2.5901,-0.395,11.794,11.0383
tbp,relaxed,091,80.771,66.5824,13.4098,12.2094,13.2945,38.7688,1.6531,-2.7016,0.0623,12.27,15.03
tbp,relaxed,092,76.166,63.058,12.7685,11.6571,11.9127,37.2358,4.1247,-2.1998,-0.5177,11.7233,14.17
tbp,relaxed,093,76.9282,65.7733,11.7956,11.7516,12.67,38.1121,1.0654,-2.7451,0.2202,11.875,10.3675
tbp,relaxed,094,72.9905,56.2744,9.9893,11.7556,14.8067,37.8675,1.0236,-2.3184,-0.0048,11.72,
tbp,relaxed,095,83.6843,69.1578,14.0791,12.0862,18.504,37.1312,1.096,-2.5553,-0.1943,12.0878,12.73
tbp,relaxed,096,79.4907,65.3416,14.5016,11.7292,15.4177,39.9383,0.19,-2.7232,0.2043,11.74,14.98
tbp,relaxed,097,73.1024,59.039,9.6819,11.8133,20.89,38.022,0.742,-2.1003,0.1357,11.8663,21.2033
