pilot,source,pairwise_ca_rmsd
foxa,bioemu,6.0622
foxa,bioemu,4.3665
foxa,bioemu,5.9432
foxa,bioemu,4.9537
foxa,bioemu,7.8535
foxa,bioemu,13.7305
foxa,bioemu,5.9256
foxa,bioemu,6.6223
foxa,bioemu,6.4728
foxa,bioemu,4.4271
foxa,bioemu,7.4687
foxa,bioemu,6.421
foxa,bioemu,8.3558
foxa,bioemu,8.3925
foxa,bioemu,7.1305
foxa,bioemu,6.8369
foxa,bioemu,5.7174
foxa,bioemu,5.672
foxa,bioemu,7.4579
foxa,bioemu,8.3642
foxa,bioemu,5.8535
foxa,bioemu,7.299
foxa,bioemu,9.2195
foxa,bioemu,5.0482
foxa,bioemu,6.8474
foxa,bioemu,7.4112
foxa,bioemu,5.5397
foxa,bioemu,6.9459
foxa,bioemu,6.1215
foxa,bioemu,6.5819
foxa,bioemu,4.7124
foxa,bioemu,7.1759
foxa,bioemu,7.1113
foxa,bioemu,7.4351
foxa,bioemu,5.8989
foxa,bioemu,7.1218
foxa,bioemu,8.4569
foxa,bioemu,5.6106
foxa,bioemu,7.3382
foxa,bioemu,7.5454
foxa,bioemu,5.1997
foxa,bioemu,8.8559
foxa,bioemu,6.1618
foxa,bioemu,8.1567
foxa,bioemu,7.5429
foxa,bioemu,7.8403
foxa,bioemu,5.5746
foxa,bioemu,6.6033
foxa,bioemu,8.7753
foxa,bioemu,6.3055
foxa,bioemu,10.5647
foxa,bioemu,7.2416
foxa,bioemu,7.1157
foxa,bioemu,7.2069
foxa,bioemu,6.2691
foxa,bioemu,7.9282
foxa,bioemu,6.5205
foxa,bioemu,7.0029
foxa,bioemu,5.4307
foxa,bioemu,7.0456
foxa,bioemu,8.3822
foxa,bioemu,6.2963
foxa,bioemu,6.2152
foxa,bioemu,7.2435
foxa,bioemu,8.1698
foxa,bioemu,6.6223
foxa,bioemu,8.5311
foxa,bioemu,8.1482
foxa,bioemu,7.2236
foxa,bioemu,8.9108
foxa,bioemu,14.0242
foxa,bioemu,9.0921
foxa,bioemu,8.8896
foxa,bioemu,8.5585
foxa,bioemu,6.9481
foxa,bioemu,6.5315
foxa,bioemu,7.981
foxa,bioemu,4.4165
foxa,bioemu,4.07
foxa,bioemu,3.6546
foxa,bioemu,6.9699
foxa,bioemu,4.923
foxa,bioemu,3.466
foxa,bioemu,10.9973
foxa,bioemu,6.6546
foxa,bioemu,3.8438
foxa,bioemu,4.7618
foxa,bioemu,5.2213
foxa,bioemu,4.0387
foxa,bioemu,4.2587
foxa,bioemu,6.105
foxa,bioemu,3.9194
foxa,bioemu,8.7212
foxa,bioemu,4.8164
foxa,bioemu,7.6045
foxa,bioemu,5.4586
foxa,bioemu,3.5004
foxa,bioemu,3.4639
foxa,bioemu,6.6224
foxa,bioemu,3.5624
foxa,bioemu,4.5088
foxa,bioemu,5.5083
foxa,bioemu,4.6414
foxa,bioemu,3.7769
foxa,bioemu,7.58
foxa,bioemu,4.4369
foxa,bioemu,4.9775
foxa,bioemu,4.3986
foxa,bioemu,6.069
foxa,bioemu,3.5601
foxa,bioemu,6.3183
foxa,bioemu,4.1725
foxa,bioemu,4.3851
foxa,bioemu,4.9839
foxa,bioemu,5.5646
foxa,bioemu,3.2413
foxa,bioemu,3.4479
foxa,bioemu,4.087
foxa,bioemu,6.9484
foxa,bioemu,4.9566
foxa,bioemu,4.4834
foxa,bioemu,4.5923
foxa,bioemu,7.6337
foxa,bioemu,4.0632
foxa,bioemu,6.2336
foxa,bioemu,6.1298
foxa,bioemu,5.2534
foxa,bioemu,3.3402
foxa,bioemu,3.5756
foxa,bioemu,4.2584
foxa,bioemu,6.6421
foxa,bioemu,3.809
foxa,bioemu,3.747
foxa,bioemu,5.1503
foxa,bioemu,11.9037
foxa,bioemu,3.2541
foxa,bioemu,3.5147
foxa,bioemu,3.0339
foxa,bioemu,4.2334
foxa,bioemu,6.1723
foxa,bioemu,3.4097
foxa,bioemu,5.7011
foxa,bioemu,5.3737
foxa,bioemu,8.701
foxa,bioemu,6.3606
foxa,bioemu,4.7196
foxa,bioemu,13.1145
foxa,bioemu,8.6177
foxa,bioemu,5.9775
foxa,bioemu,5.3115
foxa,bioemu,6.2499
foxa,bioemu,5.341
foxa,bioemu,5.215
foxa,bioemu,7.2829
foxa,bioemu,5.5931
foxa,bioemu,8.1976
foxa,bioemu,5.79
foxa,bioemu,9.0411
foxa,bioemu,7.5624
foxa,bioemu,5.2235
foxa,bioemu,5.4095
foxa,bioemu,7.3409
foxa,bioemu,5.2515
foxa,bioemu,6.1801
foxa,bioemu,7.5211
foxa,bioemu,4.622
foxa,bioemu,4.0066
foxa,bioemu,7.212
foxa,bioemu,6.6452
foxa,bioemu,6.4699
foxa,bioemu,6.5002
foxa,bioemu,8.3362
foxa,bioemu,5.0063
foxa,bioemu,8.0797
foxa,bioemu,5.6462
foxa,bioemu,5.4586
foxa,bioemu,6.2815
foxa,bioemu,6.8299
foxa,bioemu,5.3934
foxa,bioemu,5.1117
foxa,bioemu,5.5086
foxa,bioemu,6.0145
foxa,bioemu,7.3719
foxa,bioemu,5.8476
foxa,bioemu,5.0904
foxa,bioemu,9.1255
foxa,bioemu,5.5029
foxa,bioemu,8.3181
foxa,bioemu,7.5143
foxa,bioemu,7.4328
foxa,bioemu,5.163
foxa,bioemu,4.4497
foxa,bioemu,5.5584
foxa,bioemu,8.6231
foxa,bioemu,5.2774
foxa,bioemu,5.5151
foxa,bioemu,4.8117
foxa,bioemu,11.8491
foxa,bioemu,4.9047
foxa,bioemu,4.1978
foxa,bioemu,4.4838
foxa,bioemu,4.9616
foxa,bioemu,5.9883
foxa,bioemu,3.7844
foxa,bioemu,3.1435
foxa,bioemu,5.6823
foxa,bioemu,3.0598
foxa,bioemu,3.4291
foxa,bioemu,10.1831
foxa,bioemu,5.7838
foxa,bioemu,3.6404
foxa,bioemu,5.701
foxa,bioemu,4.0335
foxa,bioemu,2.8245
foxa,bioemu,4.2448
foxa,bioemu,4.7726
foxa,bioemu,3.7005
foxa,bioemu,7.7992
foxa,bioemu,2.6526
foxa,bioemu,6.8596
foxa,bioemu,6.0007
foxa,bioemu,2.6348
foxa,bioemu,3.3968
foxa,bioemu,4.5667
foxa,bioemu,2.4878
foxa,bioemu,5.0971
foxa,bioemu,4.1804
foxa,bioemu,4.1347
foxa,bioemu,4.9753
foxa,bioemu,6.9589
foxa,bioemu,6.0973
foxa,bioemu,4.7275
foxa,bioemu,2.944
foxa,bioemu,5.8044
foxa,bioemu,3.2915
foxa,bioemu,5.8225
foxa,bioemu,3.6017
foxa,bioemu,4.2837
foxa,bioemu,3.1354
foxa,bioemu,6.8422
foxa,bioemu,3.0068
foxa,bioemu,2.8475
foxa,bioemu,3.0986
foxa,bioemu,6.4911
foxa,bioemu,4.2206
foxa,bioemu,3.6982
foxa,bioemu,4.3686
foxa,bioemu,6.0874
foxa,bioemu,2.3488
foxa,bioemu,5.5136
foxa,bioemu,5.3406
foxa,bioemu,4.2783
foxa,bioemu,2.336
foxa,bioemu,3.7919
foxa,bioemu,3.0271
foxa,bioemu,7.3663
foxa,bioemu,4.5425
foxa,bioemu,2.7182
foxa,bioemu,5.1325
foxa,bioemu,12.3588
foxa,bioemu,4.2467
foxa,bioemu,3.6793
foxa,bioemu,3.4729
foxa,bioemu,4.5864
foxa,bioemu,5.7204
foxa,bioemu,3.5394
foxa,bioemu,5.5274
foxa,bioemu,3.6309
foxa,bioemu,2.7666
foxa,bioemu,10.0901
foxa,bioemu,6.1001
foxa,bioemu,3.5267
foxa,bioemu,5.4679
foxa,bioemu,3.9534
foxa,bioemu,2.3369
foxa,bioemu,2.9169
foxa,bioemu,4.683
foxa,bioemu,2.8781
foxa,bioemu,7.4035
foxa,bioemu,2.7497
foxa,bioemu,6.3593
foxa,bioemu,5.8541
foxa,bioemu,2.4382
foxa,bioemu,2.8895
foxa,bioemu,5.3364
foxa,bioemu,2.5288
foxa,bioemu,5.7179
foxa,bioemu,4.1685
foxa,bioemu,3.9546
foxa,bioemu,4.2535
foxa,bioemu,6.7505
foxa,bioemu,5.0693
foxa,bioemu,4.1885
foxa,bioemu,4.5316
foxa,bioemu,5.8381
foxa,bioemu,3.4137
foxa,bioemu,6.0869
foxa,bioemu,2.9286
foxa,bioemu,5.2488
foxa,bioemu,3.3812
foxa,bioemu,7.3844
foxa,bioemu,3.2908
foxa,bioemu,2.9449
foxa,bioemu,3.5747
foxa,bioemu,5.9773
foxa,bioemu,4.1616
foxa,bioemu,3.5961
foxa,bioemu,4.2528
foxa,bioemu,6.7045
foxa,bioemu,2.6281
foxa,bioemu,5.6696
foxa,bioemu,6.0084
foxa,bioemu,4.1447
foxa,bioemu,2.2441
foxa,bioemu,3.6541
foxa,bioemu,2.4757
foxa,bioemu,7.5167
foxa,bioemu,3.4936
foxa,bioemu,3.0723
foxa,bioemu,5.5908
foxa,bioemu,12.4465
foxa,bioemu,4.3129
foxa,bioemu,3.8046
foxa,bioemu,3.1919
foxa,bioemu,4.604
foxa,bioemu,5.343
foxa,bioemu,3.402
foxa,bioemu,5.2614
foxa,bioemu,6.1506
foxa,bioemu,7.0836
foxa,bioemu,4.4878
foxa,bioemu,4.9682
foxa,bioemu,7.9258
foxa,bioemu,5.0439
foxa,bioemu,6.0828
foxa,bioemu,6.3008
foxa,bioemu,2.9648
foxa,bioemu,5.3403
foxa,bioemu,5.7196
foxa,bioemu,5.0069
foxa,bioemu,4.1714
foxa,bioemu,6.0139
foxa,bioemu,5.6818
foxa,bioemu,6.6307
foxa,bioemu,4.3529
foxa,bioemu,5.5602
foxa,bioemu,6.8944
foxa,bioemu,3.6854
foxa,bioemu,7.0515
foxa,bioemu,7.0715
foxa,bioemu,5.7237
foxa,bioemu,7.4449
foxa,bioemu,4.7835
foxa,bioemu,6.6357
foxa,bioemu,5.4684
foxa,bioemu,6.1083
foxa,bioemu,5.1514
foxa,bioemu,5.5788
foxa,bioemu,7.3366
foxa,bioemu,4.635
foxa,bioemu,9.6994
foxa,bioemu,5.4979
foxa,bioemu,5.5376
foxa,bioemu,6.3974
foxa,bioemu,6.5054
foxa,bioemu,5.9444
foxa,bioemu,5.3778
foxa,bioemu,5.8592
foxa,bioemu,5.7182
foxa,bioemu,5.0937
foxa,bioemu,6.6823
foxa,bioemu,5.149
foxa,bioemu,4.1726
foxa,bioemu,6.1447
foxa,bioemu,6.7257
foxa,bioemu,5.2118
foxa,bioemu,7.6137
foxa,bioemu,6.3528
foxa,bioemu,5.6949
foxa,bioemu,8.2076
foxa,bioemu,14.3644
foxa,bioemu,7.6442
foxa,bioemu,7.6602
foxa,bioemu,7.2285
foxa,bioemu,5.9765
foxa,bioemu,5.9694
foxa,bioemu,6.9737
foxa,bioemu,3.9114
foxa,bioemu,8.8103
foxa,bioemu,4.4813
foxa,bioemu,4.2384
foxa,bioemu,6.8214
foxa,bioemu,2.666
foxa,bioemu,3.3743
foxa,bioemu,4.8243
foxa,bioemu,4.797
foxa,bioemu,3.9997
foxa,bioemu,7.4727
foxa,bioemu,3.4558
foxa,bioemu,5.615
foxa,bioemu,5.4034
foxa,bioemu,2.9849
foxa,bioemu,3.5513
foxa,bioemu,4.504
foxa,bioemu,3.4296
foxa,bioemu,5.3839
foxa,bioemu,3.6698
foxa,bioemu,4.8064
foxa,bioemu,5.189
foxa,bioemu,6.3767
foxa,bioemu,6.4969
foxa,bioemu,4.105
foxa,bioemu,3.7561
foxa,bioemu,5.124
foxa,bioemu,4.0224
foxa,bioemu,4.9698
foxa,bioemu,3.8298
foxa,bioemu,4.8987
foxa,bioemu,3.0673
foxa,bioemu,7.1028
foxa,bioemu,4.1122
foxa,bioemu,3.7308
foxa,bioemu,3.8665
foxa,bioemu,6.2701
foxa,bioemu,4.707
foxa,bioemu,3.8891
foxa,bioemu,4.8171
foxa,bioemu,5.1037
foxa,bioemu,3.6029
foxa,bioemu,5.5042
foxa,bioemu,4.987
foxa,bioemu,3.458
foxa,bioemu,3.299
foxa,bioemu,5.3255
foxa,bioemu,3.5824
foxa,bioemu,6.6895
foxa,bioemu,5.111
foxa,bioemu,3.29
foxa,bioemu,6.5283
foxa,bioemu,12.8798
foxa,bioemu,4.8933
foxa,bioemu,5.2957
foxa,bioemu,4.4448
foxa,bioemu,4.3889
foxa,bioemu,5.9399
foxa,bioemu,4.5049
foxa,bioemu,10.3811
foxa,bioemu,6.1337
foxa,bioemu,3.4938
foxa,bioemu,5.2604
foxa,bioemu,4.3941
foxa,bioemu,3.565
foxa,bioemu,3.7793
foxa,bioemu,5.0333
foxa,bioemu,3.2543
foxa,bioemu,7.1734
foxa,bioemu,3.5648
foxa,bioemu,6.9238
foxa,bioemu,6.1074
foxa,bioemu,2.5261
foxa,bioemu,3.1889
foxa,bioemu,5.7714
foxa,bioemu,2.4901
foxa,bioemu,5.4323
foxa,bioemu,4.7285
foxa,bioemu,4.294
foxa,bioemu,3.6057
foxa,bioemu,6.5028
foxa,bioemu,5.4891
foxa,bioemu,4.4376
foxa,bioemu,4.3595
foxa,bioemu,6.4535
foxa,bioemu,3.3999
foxa,bioemu,6.58
foxa,bioemu,3.6958
foxa,bioemu,4.6678
foxa,bioemu,3.9368
foxa,bioemu,7.3196
foxa,bioemu,3.4926
foxa,bioemu,3.0441
foxa,bioemu,3.8114
foxa,bioemu,6.1371
foxa,bioemu,4.7491
foxa,bioemu,4.0137
foxa,bioemu,3.907
foxa,bioemu,7.2602
foxa,bioemu,3.0508
foxa,bioemu,5.807
foxa,bioemu,6.433
foxa,bioemu,4.1963
foxa,bioemu,2.8191
foxa,bioemu,3.8509
foxa,bioemu,2.6891
foxa,bioemu,7.5628
foxa,bioemu,3.7446
foxa,bioemu,3.4396
foxa,bioemu,5.2754
foxa,bioemu,12.1468
foxa,bioemu,3.6402
foxa,bioemu,3.7176
foxa,bioemu,2.661
foxa,bioemu,4.1614
foxa,bioemu,5.2874
foxa,bioemu,2.7887
foxa,bioemu,6.5481
foxa,bioemu,9.8014
foxa,bioemu,12.5065
foxa,bioemu,9.1231
foxa,bioemu,10.4478
foxa,bioemu,11.1997
foxa,bioemu,8.276
foxa,bioemu,9.1365
foxa,bioemu,9.198
foxa,bioemu,10.0049
foxa,bioemu,6.4039
foxa,bioemu,8.3643
foxa,bioemu,9.6172
foxa,bioemu,10.3971
foxa,bioemu,9.6114
foxa,bioemu,10.2815
foxa,bioemu,10.5278
foxa,bioemu,7.9028
foxa,bioemu,12.199
foxa,bioemu,11.0204
foxa,bioemu,8.426
foxa,bioemu,10.2545
foxa,bioemu,8.2174
foxa,bioemu,9.9712
foxa,bioemu,6.6487
foxa,bioemu,10.3545
foxa,bioemu,7.4338
foxa,bioemu,10.0077
foxa,bioemu,10.6973
foxa,bioemu,8.8723
foxa,bioemu,10.8137
foxa,bioemu,10.2469
foxa,bioemu,9.7722
foxa,bioemu,10.7251
foxa,bioemu,9.8178
foxa,bioemu,9.8957
foxa,bioemu,9.8861
foxa,bioemu,10.598
foxa,bioemu,7.0536
foxa,bioemu,10.1459
foxa,bioemu,8.3519
foxa,bioemu,8.7918
foxa,bioemu,7.1497
foxa,bioemu,10.6236
foxa,bioemu,11.3785
foxa,bioemu,10.1183
foxa,bioemu,7.5113
foxa,bioemu,9.7471
foxa,bioemu,9.7055
foxa,bioemu,13.6368
foxa,bioemu,16.4096
foxa,bioemu,11.1359
foxa,bioemu,12.4414
foxa,bioemu,10.9999
foxa,bioemu,10.0159
foxa,bioemu,10.1844
foxa,bioemu,11.4324
foxa,bioemu,5.7866
foxa,bioemu,8.4689
foxa,bioemu,4.5596
foxa,bioemu,6.0826
foxa,bioemu,7.0276
foxa,bioemu,5.0434
foxa,bioemu,5.8989
foxa,bioemu,7.8503
foxa,bioemu,5.899
foxa,bioemu,4.1349
foxa,bioemu,4.5343
foxa,bioemu,5.3607
foxa,bioemu,6.5259
foxa,bioemu,5.4839
foxa,bioemu,5.775
foxa,bioemu,5.5859
foxa,bioemu,4.0245
foxa,bioemu,7.1492
foxa,bioemu,7.1225
foxa,bioemu,6.9107
foxa,bioemu,7.427
foxa,bioemu,4.0201
foxa,bioemu,6.2343
foxa,bioemu,4.0311
foxa,bioemu,6.3429
foxa,bioemu,3.2546
foxa,bioemu,5.8766
foxa,bioemu,6.0159
foxa,bioemu,5.0444
foxa,bioemu,7.7186
foxa,bioemu,5.5877
foxa,bioemu,5.6115
foxa,bioemu,6.497
foxa,bioemu,7.7225
foxa,bioemu,5.4851
foxa,bioemu,5.038
foxa,bioemu,5.7828
foxa,bioemu,5.3732
foxa,bioemu,5.9352
foxa,bioemu,6.9321
foxa,bioemu,4.8548
foxa,bioemu,3.3886
foxa,bioemu,6.1336
foxa,bioemu,7.0274
foxa,bioemu,5.6382
foxa,bioemu,5.103
foxa,bioemu,6.4963
foxa,bioemu,5.4155
foxa,bioemu,8.9928
foxa,bioemu,14.2506
foxa,bioemu,6.5497
foxa,bioemu,7.5468
foxa,bioemu,6.8011
foxa,bioemu,5.1786
foxa,bioemu,7.6979
foxa,bioemu,7.3383
foxa,bioemu,5.0943
foxa,bioemu,4.6668
foxa,bioemu,4.1993
foxa,bioemu,4.7852
foxa,bioemu,4.3414
foxa,bioemu,3.9599
foxa,bioemu,6.9311
foxa,bioemu,4.0368
foxa,bioemu,6.4206
foxa,bioemu,5.6255
foxa,bioemu,3.6556
foxa,bioemu,3.9924
foxa,bioemu,5.0834
foxa,bioemu,3.1665
foxa,bioemu,4.7298
foxa,bioemu,4.1894
foxa,bioemu,4.7884
foxa,bioemu,4.4848
foxa,bioemu,6.4456
foxa,bioemu,5.3606
foxa,bioemu,4.659
foxa,bioemu,4.2836
foxa,bioemu,5.5851
foxa,bioemu,3.8985
foxa,bioemu,6.0661
foxa,bioemu,4.1547
foxa,bioemu,4.8998
foxa,bioemu,4.3895
foxa,bioemu,7.5923
foxa,bioemu,3.4226
foxa,bioemu,3.5569
foxa,bioemu,3.6545
foxa,bioemu,6.7704
foxa,bioemu,4.3783
foxa,bioemu,3.6602
foxa,bioemu,4.1549
foxa,bioemu,6.6084
foxa,bioemu,3.5711
foxa,bioemu,5.3492
foxa,bioemu,5.1216
foxa,bioemu,3.9701
foxa,bioemu,3.6808
foxa,bioemu,4.2856
foxa,bioemu,3.3915
foxa,bioemu,7.2567
foxa,bioemu,4.4522
foxa,bioemu,4.0071
foxa,bioemu,5.0752
foxa,bioemu,12.3621
foxa,bioemu,4.5471
foxa,bioemu,4.4742
foxa,bioemu,4.3898
foxa,bioemu,4.2541
foxa,bioemu,5.6184
foxa,bioemu,4.253
foxa,bioemu,7.0873
foxa,bioemu,5.8921
foxa,bioemu,5.6386
foxa,bioemu,6.7124
foxa,bioemu,5.815
foxa,bioemu,8.6906
foxa,bioemu,5.8766
foxa,bioemu,8.8785
foxa,bioemu,7.4557
foxa,bioemu,5.5925
foxa,bioemu,5.5794
foxa,bioemu,7.4286
foxa,bioemu,5.2299
foxa,bioemu,6.3985
foxa,bioemu,7.2297
foxa,bioemu,5.8744
foxa,bioemu,4.9487
foxa,bioemu,8.0597
foxa,bioemu,5.9414
foxa,bioemu,6.7127
foxa,bioemu,6.3213
foxa,bioemu,8.0058
foxa,bioemu,5.3301
foxa,bioemu,8.3598
foxa,bioemu,5.7936
foxa,bioemu,5.6844
foxa,bioemu,6.4855
foxa,bioemu,7.5714
foxa,bioemu,5.4759
foxa,bioemu,5.3937
foxa,bioemu,5.6698
foxa,bioemu,7.2023
foxa,bioemu,6.7225
foxa,bioemu,5.9859
foxa,bioemu,5.8157
foxa,bioemu,8.8149
foxa,bioemu,5.4537
foxa,bioemu,7.3899
foxa,bioemu,7.581
foxa,bioemu,7.0752
foxa,bioemu,5.4322
foxa,bioemu,4.8983
foxa,bioemu,5.5818
foxa,bioemu,8.7214
foxa,bioemu,5.6237
foxa,bioemu,5.9965
foxa,bioemu,5.8192
foxa,bioemu,12.1401
foxa,bioemu,5.5272
foxa,bioemu,5.0593
foxa,bioemu,5.1954
foxa,bioemu,5.8834
foxa,bioemu,6.4564
foxa,bioemu,5.1642
foxa,bioemu,3.7791
foxa,bioemu,4.6319
foxa,bioemu,4.5917
foxa,bioemu,4.5381
foxa,bioemu,6.7092
foxa,bioemu,3.7124
foxa,bioemu,4.8491
foxa,bioemu,4.9913
foxa,bioemu,3.6415
foxa,bioemu,4.5251
foxa,bioemu,4.1991
foxa,bioemu,4.1109
foxa,bioemu,5.0448
foxa,bioemu,3.5437
foxa,bioemu,4.5288
foxa,bioemu,5.2054
foxa,bioemu,6.1486
foxa,bioemu,6.5563
foxa,bioemu,3.8879
foxa,bioemu,5.1381
foxa,bioemu,5.1802
foxa,bioemu,4.5568
foxa,bioemu,4.753
foxa,bioemu,4.3159
foxa,bioemu,5.4804
foxa,bioemu,3.5097
foxa,bioemu,7.6797
foxa,bioemu,4.1018
foxa,bioemu,4.1119
foxa,bioemu,4.2632
foxa,bioemu,5.9201
foxa,bioemu,4.4181
foxa,bioemu,3.4578
foxa,bioemu,4.0903
foxa,bioemu,5.8793
foxa,bioemu,4.1372
foxa,bioemu,6.2566
foxa,bioemu,4.3214
foxa,bioemu,3.9998
foxa,bioemu,4.0838
foxa,bioemu,5.5685
foxa,bioemu,3.8893
foxa,bioemu,6.6227
foxa,bioemu,5.5239
foxa,bioemu,3.7625
foxa,bioemu,6.3653
foxa,bioemu,13.0861
foxa,bioemu,5.3341
foxa,bioemu,5.5381
foxa,bioemu,5.2669
foxa,bioemu,3.7146
foxa,bioemu,5.9264
foxa,bioemu,4.8298
foxa,bioemu,3.2306
foxa,bioemu,5.1678
foxa,bioemu,3.2358
foxa,bioemu,8.0157
foxa,bioemu,2.6083
foxa,bioemu,6.5954
foxa,bioemu,6.0945
foxa,bioemu,2.3383
foxa,bioemu,3.1082
foxa,bioemu,5.1809
foxa,bioemu,2.8327
foxa,bioemu,5.5034
foxa,bioemu,4.5916
foxa,bioemu,3.6172
foxa,bioemu,4.667
foxa,bioemu,7.0846
foxa,bioemu,5.8089
foxa,bioemu,4.3877
foxa,bioemu,4.2822
foxa,bioemu,5.8284
foxa,bioemu,3.6347
foxa,bioemu,5.7846
foxa,bioemu,3.3797
foxa,bioemu,5.1032
foxa,bioemu,3.3422
foxa,bioemu,6.8939
foxa,bioemu,3.4458
foxa,bioemu,2.9481
foxa,bioemu,3.5546
foxa,bioemu,6.2258
foxa,bioemu,4.3895
foxa,bioemu,3.651
foxa,bioemu,4.3831
foxa,bioemu,6.4659
foxa,bioemu,2.8866
foxa,bioemu,5.9826
foxa,bioemu,5.6095
foxa,bioemu,4.5611
foxa,bioemu,2.2351
foxa,bioemu,3.4919
foxa,bioemu,2.906
foxa,bioemu,7.3838
foxa,bioemu,4.096
foxa,bioemu,2.7084
foxa,bioemu,5.3977
foxa,bioemu,12.431
foxa,bioemu,4.3734
foxa,bioemu,3.608
foxa,bioemu,3.6067
foxa,bioemu,4.8008
foxa,bioemu,5.6454
foxa,bioemu,3.5118
foxa,bioemu,5.2525
foxa,bioemu,3.795
foxa,bioemu,7.6975
foxa,bioemu,3.2751
foxa,bioemu,6.9953
foxa,bioemu,6.5127
foxa,bioemu,3.4861
foxa,bioemu,4.0892
foxa,bioemu,5.6366
foxa,bioemu,3.3251
foxa,bioemu,6.1952
foxa,bioemu,5.1161
foxa,bioemu,3.818
foxa,bioemu,5.0354
foxa,bioemu,7.0778
foxa,bioemu,5.8788
foxa,bioemu,4.771
foxa,bioemu,5.7771
foxa,bioemu,6.8126
foxa,bioemu,3.7832
foxa,bioemu,6.8195
foxa,bioemu,4.0288
foxa,bioemu,6.1197
foxa,bioemu,4.3445
foxa,bioemu,7.901
foxa,bioemu,3.6843
foxa,bioemu,3.4698
foxa,bioemu,4.8163
foxa,bioemu,5.6497
foxa,bioemu,5.1676
foxa,bioemu,4.4293
foxa,bioemu,4.6906
foxa,bioemu,7.8569
foxa,bioemu,3.3002
foxa,bioemu,7.1183
foxa,bioemu,6.4232
foxa,bioemu,5.5693
foxa,bioemu,3.4559
foxa,bioemu,4.2098
foxa,bioemu,3.3353
foxa,bioemu,8.3833
foxa,bioemu,4.4744
foxa,bioemu,3.9231
foxa,bioemu,5.5723
foxa,bioemu,12.9529
foxa,bioemu,4.8449
foxa,bioemu,3.9415
foxa,bioemu,3.9986
foxa,bioemu,5.2392
foxa,bioemu,5.2771
foxa,bioemu,3.5887
foxa,bioemu,4.461
foxa,bioemu,5.8084
foxa,bioemu,3.8482
foxa,bioemu,4.8132
foxa,bioemu,6.3856
foxa,bioemu,4.8938
foxa,bioemu,5.815
foxa,bioemu,3.582
foxa,bioemu,4.3499
foxa,bioemu,6.7055
foxa,bioemu,3.7888
foxa,bioemu,5.7384
foxa,bioemu,6.1588
foxa,bioemu,5.0823
foxa,bioemu,7.1642
foxa,bioemu,4.4755
foxa,bioemu,6.1141
foxa,bioemu,5.999
foxa,bioemu,5.352
foxa,bioemu,5.1328
foxa,bioemu,4.9476
foxa,bioemu,6.6159
foxa,bioemu,4.0124
foxa,bioemu,9.3112
foxa,bioemu,4.411
foxa,bioemu,4.3332
foxa,bioemu,5.7416
foxa,bioemu,5.4063
foxa,bioemu,5.7326
foxa,bioemu,4.6143
foxa,bioemu,5.2719
foxa,bioemu,5.4832
foxa,bioemu,3.903
foxa,bioemu,6.6137
foxa,bioemu,5.144
foxa,bioemu,4.1998
foxa,bioemu,5.0994
foxa,bioemu,5.602
foxa,bioemu,3.7303
foxa,bioemu,7.9686
foxa,bioemu,5.8566
foxa,bioemu,4.9904
foxa,bioemu,7.0056
foxa,bioemu,13.4473
foxa,bioemu,6.7871
foxa,bioemu,6.4291
foxa,bioemu,6.1834
foxa,bioemu,5.5062
foxa,bioemu,4.3754
foxa,bioemu,5.7833
foxa,bioemu,7.2457
foxa,bioemu,3.4149
foxa,bioemu,6.0884
foxa,bioemu,5.9056
foxa,bioemu,2.6945
foxa,bioemu,3.4706
foxa,bioemu,5.737
foxa,bioemu,3.3414
foxa,bioemu,6.1333
foxa,bioemu,4.4478
foxa,bioemu,5.0372
foxa,bioemu,4.3448
foxa,bioemu,6.1043
foxa,bioemu,5.061
foxa,bioemu,4.0346
foxa,bioemu,4.5201
foxa,bioemu,5.5663
foxa,bioemu,3.4406
foxa,bioemu,5.7801
foxa,bioemu,3.6156
foxa,bioemu,5.463
foxa,bioemu,3.6431
foxa,bioemu,7.1722
foxa,bioemu,3.6325
foxa,bioemu,2.5967
foxa,bioemu,4.3867
foxa,bioemu,5.5276
foxa,bioemu,5.3551
foxa,bioemu,4.7207
foxa,bioemu,4.8789
foxa,bioemu,6.285
foxa,bioemu,3.2277
foxa,bioemu,5.3455
foxa,bioemu,5.8967
foxa,bioemu,3.9274
foxa,bioemu,3.3233
foxa,bioemu,3.9102
foxa,bioemu,3.3119
foxa,bioemu,7.1531
foxa,bioemu,3.1529
foxa,bioemu,3.1443
foxa,bioemu,6.4292
foxa,bioemu,12.2905
foxa,bioemu,4.8682
foxa,bioemu,4.78
foxa,bioemu,3.6419
foxa,bioemu,4.9518
foxa,bioemu,5.0149
foxa,bioemu,3.4243
foxa,bioemu,6.9077
foxa,bioemu,6.0432
foxa,bioemu,8.9642
foxa,bioemu,7.6408
foxa,bioemu,8.2682
foxa,bioemu,6.875
foxa,bioemu,7.4984
foxa,bioemu,9.0339
foxa,bioemu,6.5882
foxa,bioemu,8.1882
foxa,bioemu,7.5254
foxa,bioemu,4.7934
foxa,bioemu,9.3268
foxa,bioemu,7.5989
foxa,bioemu,8.8896
foxa,bioemu,8.8843
foxa,bioemu,7.5287
foxa,bioemu,8.673
foxa,bioemu,7.8814
foxa,bioemu,9.3047
foxa,bioemu,7.1335
foxa,bioemu,12.1036
foxa,bioemu,7.7575
foxa,bioemu,7.4828
